symbol,endDate,three
300421.SZ,20250630,-0.09805657
002909.SZ,20250630,-0.099086985
300278.SZ,20250630,-0.09971684
300654.SZ,20250630,-0.09972896
603260.SS,20250630,-0.09995979
300075.SZ,20250630,-0.10000707
002458.SZ,20250630,-0.10018358
600330.SS,20250630,-0.100400805
002055.SZ,20250630,-0.1012062
002780.SZ,20250630,-0.10136485
600220.SS,20240331,-0.101623625
002133.SZ,20250630,-0.1019832
002174.SZ,20250630,-0.102171615
300251.SZ,20250630,-0.10256669
600448.SS,20250630,-0.10356245
688037.SS,20250630,-0.103827074
300077.SZ,20250630,-0.10421238
603985.SS,20250630,-0.10499783
000818.SZ,20250630,-0.10621609
300715.SZ,20250630,-0.106347784
603988.SS,20250630,-0.106672496
002989.SZ,20250630,-0.10715844
002623.SZ,20250630,-0.10718046
000796.SZ,20250630,-0.10914763
000068.SZ,20250630,-0.10943179
000877.SZ,20250630,-0.10988735
600644.SS,20250630,-0.11009846
603903.SS,20250630,-0.110292986
002326.SZ,20250630,-0.11043072
002342.SZ,20250630,-0.11079441
000797.SZ,20250630,-0.1109876
300214.SZ,20250630,-0.1117765
600808.SS,20250630,-0.113097474
001313.SZ,20250630,-0.11390631
603068.SS,20250630,-0.114050016
000819.SZ,20250630,-0.11460884
300318.SZ,20250630,-0.114761725
000552.SZ,20250630,-0.11527103
300450.SZ,20250630,-0.11567637
002510.SZ,20250630,-0.11705507
002021.SZ,20250630,-0.11718325
000906.SZ,20250630,-0.117382854
600326.SS,20250630,-0.11851104
600604.SS,20250630,-0.119408295
600067.SS,20250630,-0.11965865
000607.SZ,20250630,-0.123371765
002165.SZ,20250630,-0.12367837
002907.SZ,20250630,-0.124222025
600121.SS,20250630,-0.1261269
300757.SZ,20250630,-0.12614217
600122.SS,20230331,-0.12642057
601375.SS,20250630,-0.1266796
002951.SZ,20250630,-0.1267385
002544.SZ,20250630,-0.12690306
603290.SS,20250630,-0.12727033
003042.SZ,20250630,-0.12772274
600959.SS,20250630,-0.12783971
600977.SS,20250630,-0.12792459
002636.SZ,20250630,-0.12824091
600756.SS,20250630,-0.12829207
600187.SS,20250630,-0.12849435
002169.SZ,20250630,-0.12875018
300316.SZ,20250630,-0.13003123
603318.SS,20250630,-0.13284387
300334.SZ,20250630,-0.13293266
002878.SZ,20250630,-0.13365155
600201.SS,20250630,-0.13390487
301112.SZ,20250630,-0.13582042
002194.SZ,20250630,-0.13599716
002696.SZ,20250630,-0.13634749
600117.SS,20250630,-0.13635834
603826.SS,20250630,-0.13670576
601881.SS,20250630,-0.1370653
300647.SZ,20250630,-0.13762406
600200.SS,20250630,-0.13801596
300678.SZ,20250630,-0.13843866
300111.SZ,20250630,-0.13953884
002942.SZ,20250630,-0.13965599
002665.SZ,20240331,-0.13983458
000995.SZ,20250630,-0.13995017
603709.SS,20250630,-0.14000511
688326.SS,20250630,-0.14005119
300605.SZ,20250630,-0.14007957
000402.SZ,20250630,-0.14080593
002168.SZ,20250630,-0.14118636
600018.SS,20250630,-0.14154427
000859.SZ,20250630,-0.1420079
000016.SZ,20250630,-0.14258352
603616.SS,20250630,-0.14260319
300417.SZ,20250630,-0.14263457
002464.SZ,20220331,-0.1428753
300429.SZ,20250630,-0.14299907
600088.SS,20250630,-0.14445318
300741.SZ,20250630,-0.14534308
300645.SZ,20250630,-0.14566554
000732.SZ,20230331,-0.14578384
002524.SZ,20250630,-0.14651665
003030.SZ,20250630,-0.14680476
603759.SS,20250630,-0.14700253
000514.SZ,20250630,-0.14752445
600478.SS,20250630,-0.14762531
600758.SS,20250630,-0.14795111
601992.SS,20250630,-0.14813127
603773.SS,20250630,-0.1487685
002845.SZ,20250630,-0.14882451
300179.SZ,20250630,-0.14889644
300082.SZ,20250630,-0.14930242
002279.SZ,20250630,-0.14952093
605399.SS,20250630,-0.15060413
301002.SZ,20250630,-0.15070274
603555.SS,20230930,-0.1521612
000546.SZ,20250630,-0.1522091
002587.SZ,20250630,-0.15291329
301121.SZ,20250630,-0.1530493
301180.SZ,20250630,-0.15423061
000048.SZ,20250630,-0.1543869
601777.SS,20250630,-0.15520394
600439.SS,20250630,-0.15523031
600365.SS,20250630,-0.15526631
600345.SS,20250630,-0.15536757
603042.SS,20250630,-0.15546837
300038.SZ,20220331,-0.1556397
300312.SZ,20210930,-0.1558939
688032.SS,20250630,-0.15602499
600748.SS,20250630,-0.15652694
688586.SS,20250630,-0.15681173
002374.SZ,20250630,-0.15746427
600773.SS,20250630,-0.1587314
688299.SS,20250630,-0.15889323
000972.SZ,20250630,-0.15908825
300991.SZ,20250630,-0.15913591
002737.SZ,20250630,-0.15956508
002436.SZ,20250630,-0.16018313
603329.SS,20250630,-0.16039382
300173.SZ,20250630,-0.16102469
603033.SS,20250630,-0.16120704
300286.SZ,20250630,-0.16227055
688038.SS,20250630,-0.16250674
002640.SZ,20250630,-0.16336621
301207.SZ,20250630,-0.16395581
688768.SS,20250630,-0.16494484
002421.SZ,20250630,-0.16536434
000066.SZ,20250630,-0.16553116
601988.SS,20250630,-0.16633548
002791.SZ,20250630,-0.16672777
002298.SZ,20250630,-0.16696616
600779.SS,20250630,-0.16696715
002162.SZ,20250630,-0.16709551
002151.SZ,20250630,-0.16747406
001314.SZ,20250630,-0.16839384
002030.SZ,20250630,-0.1690374
002370.SZ,20250630,-0.16908605
688321.SS,20250630,-0.16921291
605199.SS,20250630,-0.16923405
000677.SZ,20250630,-0.16946341
300462.SZ,20250630,-0.17064527
688772.SS,20250630,-0.17069013
002669.SZ,20250630,-0.17100874
002280.SZ,20240331,-0.17114331
605358.SS,20250630,-0.17212956
002494.SZ,20250630,-0.17294887
000069.SZ,20250630,-0.17474072
000702.SZ,20250630,-0.1759107
002297.SZ,20250630,-0.1763826
600657.SS,20250630,-0.17879106
002491.SZ,20250630,-0.17887999
000863.SZ,20250630,-0.17949308
002702.SZ,20250630,-0.18033558
601688.SS,20250630,-0.18041103
002047.SZ,20250630,-0.18077019
600082.SS,20250630,-0.18079035
603359.SS,20250630,-0.1811555
301129.SZ,20250630,-0.18168171
600112.SS,20240331,-0.18193999
000517.SZ,20250630,-0.18299046
300612.SZ,20250630,-0.18393458
000518.SZ,20250630,-0.18420497
002195.SZ,20250630,-0.18537603
002912.SZ,20250630,-0.185608
688661.SS,20250630,-0.18746774
002424.SZ,20250630,-0.1885428
601398.SS,20250630,-0.18866616
000998.SZ,20250630,-0.18925212
000012.SZ,20250630,-0.18974483
000525.SZ,20250630,-0.19185972
300571.SZ,20250630,-0.19205496
600288.SS,20250630,-0.19312045
600666.SS,20250630,-0.19364601
603669.SS,20250630,-0.19368002
000925.SZ,20250630,-0.19411756
300135.SZ,20250630,-0.19442691
300525.SZ,20250630,-0.1949806
002344.SZ,20250630,-0.19502865
603099.SS,20250630,-0.19570102
002089.SZ,20230930,-0.19581787
603381.SS,20250630,-0.19628115
002682.SZ,20250630,-0.19674692
300732.SZ,20250630,-0.19694388
000587.SZ,20220930,-0.19763817
603912.SS,20250630,-0.1978515
002343.SZ,20250630,-0.19799945
300381.SZ,20250630,-0.19855817
603789.SS,20250630,-0.20050886
002798.SZ,20250630,-0.20076855
003005.SZ,20250630,-0.20082669
000626.SZ,20250630,-0.20166335
600955.SS,20250630,-0.20202298
600359.SS,20250630,-0.20291118
000619.SZ,20250630,-0.20291497
601828.SS,20250630,-0.20344962
300057.SZ,20250630,-0.20379703
688390.SS,20250630,-0.20447846
600093.SS,20220331,-0.2045323
603578.SS,20250630,-0.20494173
601328.SS,20250630,-0.20553175
002699.SZ,20240331,-0.20737211
002339.SZ,20250630,-0.20826633
600290.SS,20230930,-0.20897101
600645.SS,20250630,-0.20959365
300454.SZ,20250630,-0.2109717
601279.SS,20250630,-0.21254887
688021.SS,20250630,-0.21274011
688003.SS,20250630,-0.21314643
600077.SS,20230331,-0.21347983
688083.SS,20250630,-0.2142887
300382.SZ,20250630,-0.21430622
688323.SS,20250630,-0.21459724
601700.SS,20250630,-0.215902
603126.SS,20250630,-0.21642648
002292.SZ,20250630,-0.2165021
002596.SZ,20250630,-0.21691687
601005.SS,20250630,-0.21724644
605588.SS,20250630,-0.21762055
002105.SZ,20250630,-0.21778856
600865.SS,20250630,-0.21953951
600971.SS,20250630,-0.21965371
300070.SZ,20250630,-0.22060408
688538.SS,20250630,-0.22098996
600393.SS,20230331,-0.22253159
000615.SZ,20250630,-0.22287765
300122.SZ,20250630,-0.22305706
300370.SZ,20250630,-0.22598249
601606.SS,20250630,-0.22642289
300998.SZ,20250630,-0.22667357
600136.SS,20250630,-0.22796325
603958.SS,20250630,-0.22819807
002622.SZ,20250630,-0.22908127
002044.SZ,20250630,-0.2307426
300894.SZ,20250630,-0.23120731
601456.SS,20250630,-0.23224966
000881.SZ,20250630,-0.2324485
600408.SS,20250630,-0.23383531
002865.SZ,20250630,-0.2344569
600571.SS,20250630,-0.23453501
603982.SS,20250630,-0.23508792
300483.SZ,20250630,-0.23530972
603955.SS,20250630,-0.2357171
603069.SS,20250630,-0.23588927
603727.SS,20250630,-0.23811135
601588.SS,20250630,-0.2397902
601288.SS,20250630,-0.23981112
002862.SZ,20250630,-0.24006085
600083.SS,20240930,-0.24157861
603906.SS,20250630,-0.24164288
605158.SS,20250630,-0.24185576
300542.SZ,20250630,-0.2418955
688737.SS,20250630,-0.24203052
600753.SS,20250630,-0.24347785
688399.SS,20250630,-0.2450618
002269.SZ,20250630,-0.24712566
688680.SS,20250630,-0.24745992
603506.SS,20250630,-0.24815388
000735.SZ,20250630,-0.24867168
603978.SS,20250630,-0.2491609
300504.SZ,20250630,-0.24974097
688010.SS,20250630,-0.24978533
300619.SZ,20250630,-0.25021532
002857.SZ,20250630,-0.25177604
688701.SS,20250630,-0.25224966
000616.SZ,20230331,-0.2528972
603003.SS,20250331,-0.25596732
002146.SZ,20250630,-0.25598127
300936.SZ,20250630,-0.25613424
300340.SZ,20250630,-0.25749105
601360.SS,20250630,-0.25852764
000835.SZ,20220331,-0.25883967
603721.SS,20250630,-0.25934476
000978.SZ,20250630,-0.25989085
300205.SZ,20250630,-0.26046497
002331.SZ,20250630,-0.26059932
300093.SZ,20250630,-0.26093096
301125.SZ,20250630,-0.26113582
603800.SS,20250630,-0.26115814
603768.SS,20250630,-0.26164433
603330.SS,20250630,-0.26220188
600337.SS,20250630,-0.26255262
300255.SZ,20250630,-0.26266688
603333.SS,20250630,-0.26340622
603026.SS,20250630,-0.2639693
688055.SS,20250630,-0.26401952
600992.SS,20250630,-0.26459208
300594.SZ,20250630,-0.26465827
002230.SZ,20250630,-0.26468524
003007.SZ,20250630,-0.2655697
002153.SZ,20250630,-0.26580793
603388.SS,20250630,-0.26609725
300253.SZ,20250630,-0.26619083
002072.SZ,20250630,-0.26690495
300203.SZ,20250630,-0.2671821
002460.SZ,20250630,-0.26744664
600683.SS,20250630,-0.26764494
688039.SS,20250630,-0.26795423
688529.SS,20250630,-0.26848724
600381.SS,20250630,-0.2695893
600719.SS,20250630,-0.27081528
600503.SS,20250630,-0.2713023
000419.SZ,20250630,-0.27250051
000663.SZ,20250630,-0.27251402
600333.SS,20250630,-0.27263764
000422.SZ,20250630,-0.27277812
600691.SS,20250630,-0.27283397
000670.SZ,20250630,-0.27306762
002812.SZ,20250630,-0.2731781
688609.SS,20250630,-0.27359092
300479.SZ,20250630,-0.27382168
002716.SZ,20250630,-0.27539194
603711.SS,20250630,-0.27674103
300227.SZ,20250630,-0.27693462
002485.SZ,20250630,-0.2771005
002723.SZ,20250630,-0.2773373
603595.SS,20250630,-0.27825898
300721.SZ,20250630,-0.2792031
000713.SZ,20250630,-0.2798769
000691.SZ,20250630,-0.2801987
300072.SZ,20250630,-0.28051478
002506.SZ,20250630,-0.28069818
000564.SZ,20250630,-0.28112957
603429.SS,20250630,-0.28198594
600543.SS,20250630,-0.28493354
002355.SZ,20250630,-0.2850847
001309.SZ,20250630,-0.28543586
002187.SZ,20250630,-0.28639185
300719.SZ,20250630,-0.28655836
300749.SZ,20250630,-0.2865706
002272.SZ,20250630,-0.28721774
600007.SS,20250630,-0.2889073
600118.SS,20250630,-0.28913403
300609.SZ,20250630,-0.28976184
002227.SZ,20250630,-0.2898963
301116.SZ,20250630,-0.28994793
002866.SZ,20250630,-0.29142833
301187.SZ,20250630,-0.2916324
600836.SS,20240331,-0.29243404
002742.SZ,20250630,-0.2926312
601908.SS,20250630,-0.29302216
688052.SS,20250630,-0.29409617
600370.SS,20250630,-0.29420078
600232.SS,20250630,-0.29432148
000592.SZ,20250630,-0.29507935
600470.SS,20250630,-0.2952088
300587.SZ,20250630,-0.29530925
300437.SZ,20250630,-0.29553023
002986.SZ,20250630,-0.29556012
603567.SS,20250630,-0.29557097
600641.SS,20250630,-0.2958498
002512.SZ,20250630,-0.29646546
300736.SZ,20250630,-0.2969823
000413.SZ,20240630,-0.29762948
002528.SZ,20250630,-0.29844
002527.SZ,20250630,-0.29844123
002869.SZ,20250630,-0.29953393
300405.SZ,20250630,-0.29956055
600463.SS,20250630,-0.29976892
600538.SS,20250630,-0.2998653
002657.SZ,20250630,-0.30034202
002762.SZ,20250630,-0.30091864
688020.SS,20250630,-0.3009627
002411.SZ,20230331,-0.30115116
688553.SS,20250630,-0.3014781
600438.SS,20250630,-0.30216923
300126.SZ,20250630,-0.30253965
600870.SS,20220331,-0.30330402
002656.SZ,20250630,-0.30347353
600433.SS,20250630,-0.30369014
688118.SS,20250630,-0.30392754
600107.SS,20250630,-0.30481857
603887.SS,20250630,-0.30498788
600481.SS,20250630,-0.3066662
603378.SS,20250630,-0.30702138
002883.SZ,20250630,-0.3073778
605122.SS,20250630,-0.3077221
000723.SZ,20250630,-0.30804873
300911.SZ,20250630,-0.308487
600217.SS,20250630,-0.3088898
603880.SS,20250630,-0.30934685
300123.SZ,20250630,-0.30943677
300586.SZ,20250630,-0.3095765
002751.SZ,20230331,-0.3103096
300280.SZ,20240930,-0.3103578
002095.SZ,20250630,-0.3109331
688266.SS,20250630,-0.31295592
000638.SZ,20250630,-0.31300378
002329.SZ,20250630,-0.314345
300353.SZ,20250630,-0.31440482
300328.SZ,20250630,-0.31455424
688365.SS,20250630,-0.31460875
688521.SS,20250630,-0.31485152
000736.SZ,20250630,-0.31502366
603716.SS,20250630,-0.31559956
002848.SZ,20250630,-0.3156051
688679.SS,20250630,-0.315786
002366.SZ,20250630,-0.31589636
002268.SZ,20250630,-0.31598243
300024.SZ,20250630,-0.31687942
600126.SS,20250630,-0.3171323
002629.SZ,20250630,-0.31804997
000918.SZ,20230331,-0.3181746
002005.SZ,20250630,-0.31874394
600192.SS,20250630,-0.31923747
300706.SZ,20250630,-0.31950426
300608.SZ,20250630,-0.32068533
300575.SZ,20250630,-0.32280368
002207.SZ,20250630,-0.32481003
000150.SZ,20230331,-0.32498956
002496.SZ,20250630,-0.32499987
002383.SZ,20250630,-0.32545865
000428.SZ,20250630,-0.32560253
002413.SZ,20250630,-0.32561976
300348.SZ,20250630,-0.32652628
000656.SZ,20250630,-0.32850492
000516.SZ,20250630,-0.32857808
300981.SZ,20250630,-0.33015323
002923.SZ,20250630,-0.33079627
000710.SZ,20250630,-0.33096576
300177.SZ,20250630,-0.33135724
002197.SZ,20250630,-0.3317728
000886.SZ,20250630,-0.33295536
688599.SS,20250630,-0.33342114
600653.SS,20250630,-0.33350506
000584.SZ,20250331,-0.33407742
002650.SZ,20250630,-0.33430123
002796.SZ,20250630,-0.33450034
688232.SS,20250630,-0.33545026
300670.SZ,20250630,-0.33560705
603030.SS,20250630,-0.33565718
300497.SZ,20250630,-0.3361043
300807.SZ,20250630,-0.33683774
600624.SS,20250630,-0.33817935
002310.SZ,20250630,-0.33911514
300589.SZ,20250630,-0.33957005
000679.SZ,20250630,-0.33984607
002291.SZ,20250630,-0.34029466
300438.SZ,20250630,-0.34081537
600767.SS,20230331,-0.3411776
603937.SS,20250630,-0.3414721
002173.SZ,20250630,-0.34158722
601258.SS,20230331,-0.342278
605500.SS,20250630,-0.34250924
300128.SZ,20250630,-0.34276074
688555.SS,20220930,-0.34372598
600076.SS,20250630,-0.34387738
000806.SZ,20230331,-0.34467018
300268.SZ,20250630,-0.34489757
688418.SS,20250630,-0.34601218
002285.SZ,20250630,-0.34761766
603458.SS,20250630,-0.3482625
603232.SS,20250630,-0.34859365
600881.SS,20250630,-0.34886932
300267.SZ,20250630,-0.3507865
002574.SZ,20250630,-0.35217142
600984.SS,20250630,-0.35243535
600500.SS,20250630,-0.3534746
002379.SZ,20250630,-0.35363337
600383.SS,20250630,-0.355228
300753.SZ,20250630,-0.35565192
600996.SS,20250630,-0.35786986
688107.SS,20250630,-0.35791194
603516.SS,20250630,-0.35859787
603918.SS,20250630,-0.35881174
000667.SZ,20230331,-0.35944235
603956.SS,20250630,-0.36148393
603178.SS,20250630,-0.36182007
002325.SZ,20240331,-0.3624727
000572.SZ,20250630,-0.36308128
300112.SZ,20250630,-0.3633992
600692.SS,20250630,-0.3634736
600072.SS,20250630,-0.3643486
300345.SZ,20250630,-0.36466306
601515.SS,20250630,-0.36499143
002122.SZ,20250630,-0.3656794
603626.SS,20250630,-0.36586782
300808.SZ,20250630,-0.3659628
000620.SZ,20250630,-0.3660138
600725.SS,20250630,-0.36625928
002313.SZ,20250630,-0.36627758
300068.SZ,20250630,-0.3664292
000629.SZ,20250630,-0.3667763
600843.SS,20250630,-0.36724854
600579.SS,20250630,-0.36759675
002631.SZ,20250630,-0.3689893
002109.SZ,20250630,-0.36973006
000671.SZ,20230331,-0.37050176
300810.SZ,20250630,-0.3714808
600331.SS,20250630,-0.3719109
002347.SZ,20250630,-0.37278247
600246.SS,20250630,-0.37287617
688086.SS,20220930,-0.37326908
002599.SZ,20250630,-0.3734601
300667.SZ,20250630,-0.37420076
300868.SZ,20250630,-0.37533665
603777.SS,20250630,-0.37539226
300782.SZ,20250630,-0.37571105
000721.SZ,20250630,-0.37687147
300396.SZ,20250630,-0.37767026
002620.SZ,20250630,-0.37810248
300665.SZ,20250630,-0.37837636
603139.SS,20250630,-0.37847894
002771.SZ,20250630,-0.38101378
300853.SZ,20250630,-0.38173774
000637.SZ,20250630,-0.3823921
300162.SZ,20250630,-0.38290805
600225.SS,20240930,-0.38326287
605598.SS,20250630,-0.38365203
688030.SS,20250630,-0.38502848
300317.SZ,20250630,-0.3882374
603116.SS,20250630,-0.3884709
688105.SS,20250630,-0.3894903
301193.SZ,20250630,-0.3900107
300565.SZ,20250630,-0.39008388
600260.SS,20220930,-0.39076942
000836.SZ,20240331,-0.39088315
688500.SS,20250630,-0.39181945
300080.SZ,20250630,-0.39254373
002190.SZ,20250630,-0.3933006
600293.SS,20250630,-0.3934633
300281.SZ,20250630,-0.39380926
000639.SZ,20250630,-0.3942594
605068.SS,20250630,-0.39460728
300862.SZ,20250630,-0.39512438
600688.SS,20250630,-0.39543155
600676.SS,20250630,-0.39588964
000790.SZ,20250630,-0.39656353
002084.SZ,20250630,-0.397969
002861.SZ,20250630,-0.39821142
002691.SZ,20250630,-0.3987841
002529.SZ,20250630,-0.40030044
300078.SZ,20250630,-0.40044212
600303.SS,20250630,-0.40071046
600307.SS,20250630,-0.40121078
300903.SZ,20250630,-0.40139443
300599.SZ,20250630,-0.40141177
301191.SZ,20250630,-0.4025516
000727.SZ,20250630,-0.40328366
301176.SZ,20250630,-0.403435
002306.SZ,20250630,-0.40349263
688707.SS,20250630,-0.404732
300723.SZ,20250630,-0.4052379
000056.SZ,20250630,-0.40541077
600990.SS,20250630,-0.40637523
300603.SZ,20250630,-0.40711248
300616.SZ,20250630,-0.407138
002660.SZ,20250630,-0.40744776
603159.SS,20250630,-0.4101124
300762.SZ,20250630,-0.4107147
301198.SZ,20250630,-0.41082227
300825.SZ,20250630,-0.41117084
688070.SS,20250630,-0.41123027
300076.SZ,20250630,-0.41130018
688308.SS,20250630,-0.41288948
002002.SZ,20230930,-0.4134193
300730.SZ,20250630,-0.4134199
300659.SZ,20250630,-0.41347003
600831.SS,20250630,-0.41358483
603729.SS,20250630,-0.41441858
603021.SS,20250630,-0.4144497
605136.SS,20250630,-0.4154294
301111.SZ,20250630,-0.4160456
300261.SZ,20250630,-0.41627312
002447.SZ,20220331,-0.4166364
300166.SZ,20250630,-0.4168834
600532.SS,20230331,-0.41738325
002740.SZ,20230930,-0.41886008
300159.SZ,20250630,-0.41998094
000759.SZ,20250630,-0.422307
000611.SZ,20220331,-0.42286187
600716.SS,20250630,-0.4234885
603226.SS,20250630,-0.42371297
300955.SZ,20250630,-0.42531174
603077.SS,20250630,-0.42534673
003004.SZ,20250630,-0.4268158
002571.SZ,20250630,-0.42699498
000659.SZ,20250630,-0.4292794
603679.SS,20250630,-0.43136305
000707.SZ,20250630,-0.4314108
600525.SS,20250630,-0.4324653
300027.SZ,20250630,-0.4351862
000561.SZ,20250630,-0.43545818
002129.SZ,20250630,-0.4360119
000008.SZ,20250630,-0.43644232
300056.SZ,20250630,-0.43652767
300299.SZ,20250630,-0.43687528
300323.SZ,20250630,-0.43736267
688660.SS,20250630,-0.43778324
600545.SS,20250630,-0.4383955
000416.SZ,20240331,-0.43956262
002910.SZ,20250630,-0.43979347
300358.SZ,20250630,-0.44042832
688126.SS,20250630,-0.44052106
000762.SZ,20250630,-0.44147325
603123.SS,20250630,-0.44163382
000826.SZ,20250630,-0.44183773
002781.SZ,20230331,-0.44382155
688007.SS,20250630,-0.44389796
600340.SS,20250630,-0.4440503
002872.SZ,20250630,-0.44429368
600792.SS,20250630,-0.44443178
300020.SZ,20250630,-0.4450643
300459.SZ,20250630,-0.4457656
000430.SZ,20250630,-0.4463778
002240.SZ,20250630,-0.44702864
300786.SZ,20250630,-0.4476629
002068.SZ,20250630,-0.4482625
300282.SZ,20230930,-0.44870853
301013.SZ,20250630,-0.45053756
600734.SS,20250630,-0.4521169
603996.SS,20220331,-0.45243776
002238.SZ,20250630,-0.4535781
600207.SS,20250630,-0.45536
603286.SS,20250630,-0.45544213
688622.SS,20250630,-0.45726436
600400.SS,20250630,-0.45729
300523.SZ,20250630,-0.45822656
002513.SZ,20250630,-0.4607337
600399.SS,20250630,-0.46234286
603536.SS,20250630,-0.46281564
002591.SZ,20250630,-0.46346873
300118.SZ,20250630,-0.4639086
301182.SZ,20250630,-0.4649017
603666.SS,20250630,-0.46495712
000046.SZ,20230930,-0.46513706
000599.SZ,20250630,-0.46524596
002305.SZ,20250630,-0.46587545
002672.SZ,20250630,-0.46620488
600586.SS,20250630,-0.46842504
688793.SS,20250630,-0.46889567
300671.SZ,20250630,-0.47033608
301027.SZ,20250630,-0.47252613
600868.SS,20250630,-0.47378254
600227.SS,20250630,-0.47416037
300716.SZ,20250630,-0.47421545
300161.SZ,20250630,-0.47467506
603399.SS,20250630,-0.47520882
688079.SS,20250630,-0.47575897
600172.SS,20250630,-0.4765628
600622.SS,20250630,-0.4770602
300745.SZ,20250630,-0.47730726
603356.SS,20250630,-0.47768712
605318.SS,20250630,-0.48024446
300025.SZ,20250630,-0.48200274
002234.SZ,20250630,-0.48295522
000903.SZ,20250630,-0.48524028
600321.SS,20240331,-0.4900642
600800.SS,20250630,-0.49025553
000665.SZ,20250630,-0.490655
601106.SS,20250630,-0.49074805
000622.SZ,20240930,-0.4910921
600151.SS,20250630,-0.4911803
300168.SZ,20250630,-0.49212998
601015.SS,20250630,-0.49223208
300478.SZ,20250630,-0.492719
002382.SZ,20250630,-0.49320304
603719.SS,20250630,-0.49583018
603421.SS,20250630,-0.49616158
002426.SZ,20250630,-0.49621546
603991.SS,20250630,-0.49637663
600841.SS,20250630,-0.49722815
600658.SS,20250630,-0.50261295
600289.SS,20250630,-0.5044894
688227.SS,20250630,-0.5048033
603185.SS,20250630,-0.5061042
300583.SZ,20250630,-0.50620145
688331.SS,20250630,-0.5079502
688655.SS,20250630,-0.50913095
600876.SS,20250630,-0.50956196
300397.SZ,20250630,-0.51022935
603636.SS,20250630,-0.5104162
600594.SS,20250630,-0.5126658
605055.SS,20250630,-0.51310354
603212.SS,20250630,-0.5140358
688658.SS,20250630,-0.5147803
000952.SZ,20250630,-0.5150327
002474.SZ,20250630,-0.51584005
002176.SZ,20250630,-0.5160846
600896.SS,20220331,-0.5162128
300369.SZ,20250630,-0.5180664
600405.SS,20250630,-0.5181677
002613.SZ,20250630,-0.5185574
600599.SS,20250630,-0.5188897
300051.SZ,20250630,-0.5194774
000971.SZ,20240331,-0.5199945
002985.SZ,20250630,-0.5222881
002542.SZ,20250630,-0.5242164
300865.SZ,20250630,-0.52488446
000510.SZ,20250630,-0.5261811
000692.SZ,20250630,-0.527107
688272.SS,20250630,-0.5271899
603528.SS,20250630,-0.5278378
600156.SS,20250630,-0.52792525
300766.SZ,20250630,-0.5284968
605303.SS,20250630,-0.5288059
300746.SZ,20250630,-0.52925193
603637.SS,20250630,-0.5296983
002348.SZ,20250630,-0.5299046
300593.SZ,20250630,-0.5305398
688023.SS,20250630,-0.5306804
000926.SZ,20250630,-0.5311201
002118.SZ,20230331,-0.53160846
301120.SZ,20250630,-0.53323364
002816.SZ,20250630,-0.5344574
300767.SZ,20250630,-0.5358541
600252.SS,20250630,-0.53599685
603028.SS,20250630,-0.536048
300780.SZ,20250630,-0.5385775
688509.SS,20250630,-0.53863066
300600.SZ,20250630,-0.53934467
300875.SZ,20250630,-0.5395083
002547.SZ,20250630,-0.5402759
600732.SS,20250630,-0.54090035
300878.SZ,20250630,-0.54160637
002362.SZ,20250630,-0.541751
603001.SS,20250630,-0.5426816
002459.SZ,20250630,-0.5429767
688613.SS,20250630,-0.543634
600123.SS,20250630,-0.544242
002446.SZ,20250630,-0.54449177
600231.SS,20250630,-0.5448025
688339.SS,20250630,-0.5467358
002585.SZ,20250630,-0.5475338
603392.SS,20250630,-0.54831356
002747.SZ,20250630,-0.5487464
603778.SS,20250630,-0.5488465
000059.SZ,20250630,-0.5522802
300067.SZ,20250630,-0.55258137
000800.SZ,20250630,-0.55423254
000606.SZ,20230331,-0.55498034
600397.SS,20250630,-0.5556262
300211.SZ,20250630,-0.5559884
600588.SS,20250630,-0.55670065
688311.SS,20250630,-0.558083
002433.SZ,20240331,-0.5589086
688561.SS,20250630,-0.5604005
002341.SZ,20240331,-0.560978
002902.SZ,20250630,-0.56176466
002789.SZ,20250630,-0.56217855
601929.SS,20250630,-0.5633368
601996.SS,20250630,-0.5636099
300456.SZ,20250630,-0.56492096
002898.SZ,20250630,-0.5665797
002502.SZ,20240630,-0.56783295
688141.SS,20250630,-0.5678424
002387.SZ,20250630,-0.56789136
688298.SS,20250630,-0.56877893
300134.SZ,20250630,-0.56889176
300663.SZ,20250630,-0.5697867
300006.SZ,20250630,-0.56989443
300042.SZ,20250630,-0.57018334
000697.SZ,20250630,-0.57028717
300305.SZ,20250630,-0.5703502
300683.SZ,20250630,-0.57245386
002114.SZ,20250630,-0.573218
001269.SZ,20250630,-0.5739931
300591.SZ,20250630,-0.5757409
600403.SS,20250630,-0.577519
600740.SS,20250630,-0.57767606
300329.SZ,20250630,-0.57837325
002214.SZ,20250630,-0.5786862
688185.SS,20250630,-0.5789401
600322.SS,20250630,-0.57904375
002213.SZ,20250630,-0.57923245
000802.SZ,20250630,-0.5801712
601238.SS,20250630,-0.58057755
001330.SZ,20250630,-0.5808511
000813.SZ,20250630,-0.5829207
688004.SS,20250630,-0.5833536
002076.SZ,20250630,-0.58462656
002031.SZ,20250630,-0.5865654
000504.SZ,20250630,-0.5878035
002193.SZ,20250630,-0.5879692
600856.SS,20220331,-0.58873653
002805.SZ,20250630,-0.5890423
300466.SZ,20250630,-0.59045786
000892.SZ,20250630,-0.591292
300742.SZ,20230930,-0.5912995
600319.SS,20250630,-0.59174556
300198.SZ,20250630,-0.5950511
600565.SS,20240331,-0.59704405
